SETID,SPL_VERSION,RXCUI,RXSTRING,RXTTY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102056,Trifolium pratense pollen extract 0.001 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102058,Trifolium pratense pollen extract 0.025 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102060,Trifolium pratense pollen extract 0.05 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102062,"Trifolium pratense pollen extract 20,000 UNT/ML Injectable Solution",SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102072,Zea mays pollen extract 0.001 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102074,Zea mays pollen extract 1000 UNT/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102412,Beta vulgaris pollen extract 0.02 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102415,"Beta vulgaris pollen extract 10,000 UNT/ML Injectable Solution",SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102417,Brassica rapa pollen extract 0.001 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102419,Brassica rapa pollen extract 0.1 GM/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2102421,Brassica rapa pollen extract 1000 UNT/ML Injectable Solution,SY
7a2bec20-8dad-e536-e053-2a91aa0ab928,10,2103099,Triticum aestivum pollen extract 0.001 GM/ML Injectable Solution,SY
7a2d647f-f10f-4637-b28b-319fed93677b,5,2665285,sulfur 0.06 MG/MG Medicated Bar Soap,SCD
7a31fc4c-579f-45cc-9559-39cfad9a57b3,4,1796672,5 ML protamine sulfate (USP) 10 MG/ML Injection,SCD
7a31fc4c-579f-45cc-9559-39cfad9a57b3,4,1796676,25 ML protamine sulfate (USP) 10 MG/ML Injection,SCD
7a32a988-05f1-4b63-8175-5a744c65fa63,1,312423,phytonadione 10 MG/ML Injectable Solution,SY
7a4d2d7b-b97e-3e18-3d97-1e2579c8f3f8,7,1369737,Estarylla 28 Day Pack,PSN
7a5a367f-8461-4b15-99fc-f89aa7d5936e,5,756226,Elixophyllin 100 MG per 18.75 ML Elixir,SY
7a5faa65-5132-4e36-8c11-fbb91bb8b275,4,1042620,hydroquinone 2 % Topical Solution,PSN
7a6862f1-205c-4880-84dc-7b6776e19713,2,1988421,Conazol 1 % Topical Solution,PSN
7a774ea2-acde-4aaa-9a8f-ccba5a5b1d5f,7,2693784,2 ML lebrikizumab-lbkz 125 MG/ML Prefilled Syringe,SCD
7a774ea2-acde-4aaa-9a8f-ccba5a5b1d5f,7,2693791,2 ML Ebglyss 125 MG/ML Prefilled Syringe,SY
7a774ea2-acde-4aaa-9a8f-ccba5a5b1d5f,7,2693903,2 ML lebrikizumab-lbkz 125 MG/ML Pen Injector,SCD
7a774ea2-acde-4aaa-9a8f-ccba5a5b1d5f,7,2693907,2 ML Ebglyss 125 MG/ML Pen Injector,SY
7a797f0f-2d2c-4d84-8769-db3c910612d3,7,1009330,pyrantel (as pyrantel pamoate) 15 % Oral Paste,SY
7a797f0f-2d2c-4d84-8769-db3c910612d3,7,1010736,EQUISTRENGTH 15 % Oral Paste,PSN
7a79b1e0-e019-4ab7-9445-c0348293c3ba,1,1549386,phenylephrine HCl 0.125 % Nasal Solution,PSN
7a7ade79-0165-4e31-b84e-667416c00c7e,12,905453,Tirosint 0.112 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,905457,Tirosint 0.137 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,905460,Tirosint 0.075 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,905464,Tirosint 0.088 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966415,Tirosint 0.1 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966417,Tirosint 0.125 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966420,Tirosint 0.15 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966423,Tirosint 0.025 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966426,Tirosint 0.05 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,966434,Tirosint 0.013 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,1923049,Tirosint 0.175 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,1923052,Tirosint 0.2 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630738,levothyroxine sodium 0.0375 MG Oral Capsule,PSN
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630740,Tirosint 0.0375 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630742,levothyroxine sodium 0.044 MG Oral Capsule,PSN
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630744,Tirosint 0.044 MG Oral Capsule,SY
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630746,levothyroxine sodium 0.0625 MG Oral Capsule,PSN
7a7ade79-0165-4e31-b84e-667416c00c7e,12,2630748,Tirosint 0.0625 MG Oral Capsule,SY
7a909b25-3772-403e-a5fe-e4a040293fb7,5,2613563,tadalafil 20 MG in 5 mL Oral Suspension,PSN
7a909b25-3772-403e-a5fe-e4a040293fb7,5,2613569,Tadliq 20 MG per 5 mL Oral Suspension,SY
7a92070d-98cc-662f-e053-2991aa0aa1b2,3,1483574,DOK 100 MG Oral Tablet,PSN
7aa373e7-1f19-2b5c-e053-2991aa0a0d9e,13,2102942,camphor 1.21 % / L-menthol 5.54 % / methyl salicylate 6.11 % Medicated Patch,PSN
7aaa97f9-a9d1-c815-e053-2991aa0afb9e,6,848331,90 DAY estradiol 0.00208 MG/HR Vaginal System,SCD
7aaa97f9-a9d1-c815-e053-2991aa0afb9e,6,848333,90 DAY Femring 0.00208 MG/HR Vaginal System,SY
7aaa97f9-a9d1-c815-e053-2991aa0afb9e,6,848342,90 DAY estradiol 0.00417 MG/HR Vaginal System,SCD
7aaa97f9-a9d1-c815-e053-2991aa0afb9e,6,848343,90 DAY Femring 0.00417 MG/HR Vaginal System,SY
7aab4449-3dda-4e2c-8e40-b3244a548bf5,13,207202,Ocuflox 0.3 % Ophthalmic Solution,PSN
7abf2fff-f612-4842-9d1d-375af93f4259,1,750244,Low-Ogestrel 28 Day Pack,PSN
7ac95325-e6e9-4c56-9315-876c00af7c98,2,2373431,lidocaine 2 % Topical Spray,PSN
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2001506,Subvenite 150 MG Oral Tablet,PSN
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2001508,Subvenite 25 MG Oral Tablet,PSN
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2003796,Subvenite 100 MG Oral Tablet,PSN
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2003797,"Subvenite Green Kit (for Patients Taking Carbamazepine, Phenytoin, Phenobarbital, or Primidone and Not Taking Valproate)",SY
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2003798,"Subvenite Orange Kit (for Patients Not Taking Carbamazepine, Phenytoin, Phenobarbital, Primidone, or Valproate)",SY
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2003799,Subvenite Blue Kit (for Patients Taking Valproate),SY
7ad18b68-ba16-4810-9c3e-27fa970454e8,13,2003801,Subvenite 200 MG Oral Tablet,PSN
7aed8024-ad30-44d6-8f3b-63338ad3ce52,4,2721771,aceclidine 1.44 % (as aceclidine hydrochloride 1.75 % ) Ophthalmic Solution,SY
7aed8024-ad30-44d6-8f3b-63338ad3ce52,4,2721776,VIZZ 1.44 % Ophthalmic Solution,PSN
7af8a7f6-a441-4dc6-a151-138a89166fbb,5,2626732,"fecal microbiota, live-jslm 150 ML Enema",PSN
7af8a7f6-a441-4dc6-a151-138a89166fbb,5,2626737,REBYOTA 150 ML Enema,PSN
7b0051b0-1ae1-4eb5-9328-75f7b506f7d4,1,1089025,codeine phosphate 1 MG / guaifenesin 20 MG / pseudoephedrine hydrochloride 5 MG per 1 ML Oral Suspension,SY
7b0051b0-1ae1-4eb5-9328-75f7b506f7d4,1,1089027,Zodryl DEC 25 (codeine phosphate 1 MG / guaifenesin 20 MG / pseudoephedrine hydrochloride 5 MG) per 1 ML Oral Suspension,SY
7b05c2ef-24eb-f754-e053-2991aa0afbae,3,1723776,1 ML diphenhydramine hydrochloride 50 MG/ML Cartridge,SCD
7b0b0386-e4ba-43f8-9e2f-c3eb43f45643,2,1603466,Eyes Alive Lubricating 0.5 % Ophthalmic Solution,PSN
7b0deef1-121d-4663-e053-2991aa0ab4b7,1,2103293,APAP 250 MG / Caffeine 50 MG Oral Tablet,SY
7b0ec4bf-b2ac-49ee-96af-7740ad3f2e16,8,2626397,pexidartinib 125 MG Oral Capsule,PSN
7b0ec4bf-b2ac-49ee-96af-7740ad3f2e16,8,2626399,Turalio 125 MG Oral Capsule,PSN
7b11e11f-6977-4109-b9bd-a066e5d1278a,15,762001,Kariva 28 Day Pack,PSN
7b1a29fa-b266-43e6-a87b-aa3c96ab4041,7,1039273,SCALPICIN Anti-Itch 1 % Topical Solution,PSN
7b1f81e1-1fee-5be2-e053-2a91aa0aa063,6,2104630,Head & Shoulders 0.1 % Topical Cream,PSN
7b20f226-3b0a-2ae5-e053-2a91aa0a2f5a,7,2104634,Head & Shoulders 0.1 % Topical Lotion,PSN
7b2638f5-8975-4259-be52-0da5c263bcc0,3,860512,24 HR Coreg 10 MG Extended Release Oral Capsule,SY
7b30076a-0af6-2f74-e053-2a91aa0ae08d,8,692869,Mineral Ice 2 % Topical Gel,PSN
7b3d0114-dac0-4370-8545-922ec018018e,1,2597250,sodium fluoride 0.05 % (fluoride ion 0.0225 % ) Oral Foam,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,851897,Allenrolfea occidentalis pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,851972,Ambrosia deltoidea pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,851984,Ambrosia dumosa pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,852049,Urtica dioica pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,852529,Ambrosia salsola pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,895616,Allenrolfea occidentalis pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896125,"Ambrosia acanthicarpa pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896133,"Ambrosia acanthicarpa pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896152,Ambrosia deltoidea pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896158,"Ambrosia deltoidea pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896171,"Ambrosia psilostachya pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896173,"Ambrosia psilostachya pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896249,Artemisia ludoviciana pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896251,Artemisia ludoviciana pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896255,"Artemisia ludoviciana pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896257,"Artemisia ludoviciana pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896263,"Artemisia tridentata pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896288,"Atriplex canescens pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896290,"Atriplex canescens pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896298,"Atriplex lentiformis pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,896302,"Atriplex lentiformis pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897307,Atriplex polycarpa pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897309,Atriplex polycarpa pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897325,"Atriplex wrightii pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897327,"Atriplex wrightii pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897510,"Eupatorium capillifolium pollen extract 10,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897512,"Eupatorium capillifolium pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,897945,Ambrosia salsola pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,901493,"Rumex crispus pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,995604,Xanthium strumarium pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,1006486,"Urtica dioica pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,1098396,Rumex acetosella pollen extract 0.025 GM/ML / Rumex crispus pollen extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,1117086,Ambrosia confertiflora pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104208,Ambrosia trifida pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104272,Artemisia tridentata pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104274,Artemisia ludoviciana pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104279,Artemisia ludoviciana pollen extract 0.0005 GM/ML / Artemisia tridentata pollen extract 0.0005 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104283,Artemisia ludoviciana pollen extract 0.025 GM/ML / Artemisia tridentata pollen extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104285,Artemisia vulgaris pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104292,Atriplex canescens pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104294,Atriplex lentiformis pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104296,Atriplex polycarpa pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104298,Chenopodium album pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104319,Atriplex wrightii pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104321,Bassia scoparia pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104347,Allenrolfea occidentalis pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104353,Baccharis halimifolia pollen extract 0.0005 GM/ML / desertbroom whole extract 0.0005 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104356,Baccharis halimifolia pollen extract 0.0125 GM/ML / desertbroom whole extract 0.0125 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104359,Baccharis halimifolia pollen extract 0.025 GM/ML / desertbroom whole extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104361,"Baccharis halimifolia pollen extract 10,000 UNT/ML / desertbroom whole extract 10,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104367,Cyclachaena xanthifolia pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104369,Eupatorium capillifolium pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104371,Eupatorium capillifolium pollen extract 0.0125 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104373,Eupatorium capillifolium pollen extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104376,Iva annua var. annua pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104381,Amaranthus hybridus pollen extract 1 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104383,Amaranthus hybridus pollen extract 25 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104385,Amaranthus hybridus pollen extract 50 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104389,"English plantain pollen extract 10,000 UNT/mL / sheep sorrel pollen extract 10,000 UNT/mL Injectable Solution",PSN
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104390,"Rumex acetosella pollen extract 10,000 UNT/ML / Rumex crispus pollen extract 10,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104392,"Amaranthus hybridus pollen extract 20,000 UNT/mL Injectable Solution",PSN
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104394,Amaranthus palmeri pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104426,Ambrosia acanthicarpa pollen extract 0.0005 GM/ML / Ambrosia psilostachya pollen extract 0.0005 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104487,Ambrosia acanthicarpa pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104493,Ambrosia acanthicarpa pollen extract 0.025 GM/ML / Ambrosia psilostachya pollen extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104549,Ambrosia acanthicarpa pollen extract 0.05 GM/ML / Ambrosia psilostachya pollen extract 0.05 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104550,"English plantain pollen extract 20,000 UNT/mL / sheep sorrel pollen extract 20,000 UNT/mL Injectable Solution",PSN
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104552,"Ambrosia acanthicarpa pollen extract 10,000 UNT/ML / Ambrosia psilostachya pollen extract 10,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104554,Rumex crispus pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104555,"Ambrosia acanthicarpa pollen extract 20,000 UNT/ML / Ambrosia psilostachya pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104557,Ambrosia bidentata pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104559,"Ambrosia bidentata pollen extract 20,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104561,Canada goldenrod pollen extract 1 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104563,Ambrosia confertiflora pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104565,Urtica dioica pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104567,Urtica dioica pollen extract 0.025 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104569,Ambrosia confertiflora pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104571,"Ambrosia confertiflora pollen extract 40,000 UNT/ML Injectable Solution",SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104573,Ambrosia deltoidea pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104577,Ambrosia dumosa pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104580,Xanthium strumarium pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104583,Ambrosia dumosa pollen extract 0.1 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104588,Ambrosia psilostachya pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104600,Ambrosia salsola pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104607,English plantain pollen extract 0.5 MG/ML / sheep sorrel pollen extract 0.5 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104620,Rumex acetosella pollen extract 0.0005 GM/ML / Rumex crispus pollen extract 0.0005 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104624,Rumex acetosella pollen extract 0.001 GM/ML Injectable Solution,SY
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104632,English plantain pollen extract 25 MG/ML / sheep sorrel pollen extract 25 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104652,English plantain pollen extract 50 MG/ML / sheep sorrel pollen extract 50 MG/ML Injectable Solution,SCD
7b43b65a-bbfe-133f-e053-2991aa0a3395,9,2104722,Ambrosia acanthicarpa pollen extract 0.0166666 GM/ML / Ambrosia psilostachya pollen extract 0.0166666 GM/ML Injectable Solution,SY
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,309541,corticotropin 400 UNT per 5 ML Injectable Solution,SY
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,1040025,Acthar 80 UNT/ML Injectable Solution,SY
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,2685293,1 ML corticotropin 80 UNT/ML Prefilled Syringe,SCD
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,2685296,1 ML Acthar 80 UNT/ML Prefilled Syringe,SY
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,2685298,0.5 ML corticotropin 80 UNT/ML Prefilled Syringe,SCD
7b48ddec-e815-45f4-9ca0-5c0daaf56f30,26,2685299,0.5 ML Acthar 80 UNT/ML Prefilled Syringe,SY
7b4bd7f2-8726-34ed-e053-2991aa0aeab2,1,2104173,beta sitosterol 35 MG Oral Tablet,PSN
7b52374e-1119-4145-b87b-96b7212fdc3e,4,1373249,Calamine 0.02 MG/MG / Menthol 0.0045 MG/MG / ZNO 0.18 MG/MG Topical Ointment,SY
7b52374e-1119-4145-b87b-96b7212fdc3e,4,1373254,Calamine 0.02 MG/MG / Menthol 0.0045 MG/MG / ZNO 0.18 MG/MG Topical Ointment [Calmafx],SY
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439821,riociguat 0.5 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439823,riociguat 1.5 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439831,riociguat 1 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439833,riociguat 2.5 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439837,riociguat 2 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439894,Adempas 0.5 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439896,Adempas 1 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439899,Adempas 1.5 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439901,Adempas 2 MG Oral Tablet,PSN
7b57509a-3d5d-41d4-8fed-1471e26372a3,21,1439903,Adempas 2.5 MG Oral Tablet,PSN
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809061,"50 ML immunoglobulin G, human 200 MG/ML Injection",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809063,50 ML Hizentra 200 MG/ML Injection,SY
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809066,"20 ML immunoglobulin G, human 200 MG/ML Injection",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809067,20 ML Hizentra 200 MG/ML Injection,SY
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809068,"10 ML immunoglobulin G, human 200 MG/ML Injection",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809069,10 ML Hizentra 200 MG/ML Injection,SY
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809076,"5 ML immunoglobulin G, human 200 MG/ML Injection",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,1809077,5 ML Hizentra 200 MG/ML Injection,SY
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,2268103,"5 ML immunoglobulin G, human 200 MG/ML Prefilled Syringe",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,2268105,5 ML Hizentra 200 MG/ML Prefilled Syringe,SY
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,2268108,"10 ML immunoglobulin G, human 200 MG/ML Prefilled Syringe",SCD
7b58f5ff-0316-49a3-b585-1f6003ddb953,26,2268109,10 ML Hizentra 200 MG/ML Prefilled Syringe,SY
